ent.frame (Entity ID)	ent.slot (Property)	ent.short_value (Scale reference term ID)	Scale Top Class ID
http://who.int/icd#23221_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_522	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#5700_890e173e_8bc7_44a1_9345_a738531fdd8e	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_525	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#2232_890e173e_8bc7_44a1_9345_a738531fdd8e	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_526	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#12848_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_528	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K63.5	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_530	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#12859_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_534	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#10050_85f9e494_34d2_4e3f_b182_f005b6f4e5a4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_535	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#1044_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_537	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#12720_ce88e999_ba9e_41b4_8d8a_b63046b652da	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_54	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#5712_890e173e_8bc7_44a1_9345_a738531fdd8e	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_540	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#6384_98ae51f9_6af8_41ef_b732_06c5fb864693	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_541	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#5784_890e173e_8bc7_44a1_9345_a738531fdd8e	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_543	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#285_fba2e671_3f12_4bbe_b446_34f816e9708a	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_546	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K92.1	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_547	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#6672_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_549	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#6648_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_552	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K92.0	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_553	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#M10.0	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_554	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#1056_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_555	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#1068_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_558	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#1831_23072ef1_e644_4d10_8a97_a861f8253878	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_561	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#5724_890e173e_8bc7_44a1_9345_a738531fdd8e	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_564	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#30_81655b5c_debe_4590_b8ad_ea6448685723	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_565	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#5760_890e173e_8bc7_44a1_9345_a738531fdd8e	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_567	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#5736_890e173e_8bc7_44a1_9345_a738531fdd8e	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_570	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#5748_890e173e_8bc7_44a1_9345_a738531fdd8e	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_573	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#480_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_576	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#5688_890e173e_8bc7_44a1_9345_a738531fdd8e	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_579	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K90.0	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_582	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#5467_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_585	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#720_d4765700_5765_4591_9aab_337c39ce9c2a	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_588	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#10682_85f9e494_34d2_4e3f_b182_f005b6f4e5a4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_591	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K90.1	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_594	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#2100_890e173e_8bc7_44a1_9345_a738531fdd8e	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_597	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#2124_890e173e_8bc7_44a1_9345_a738531fdd8e	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_600	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#2220_890e173e_8bc7_44a1_9345_a738531fdd8e	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_603	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#2160_890e173e_8bc7_44a1_9345_a738531fdd8e	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_606	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#2172_890e173e_8bc7_44a1_9345_a738531fdd8e	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_609	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#I05.2	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_61	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#2208_890e173e_8bc7_44a1_9345_a738531fdd8e	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_612	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#6768_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_615	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#P96.0	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_616	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#6780_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_618	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#I50	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_622	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#735_d4765700_5765_4591_9aab_337c39ce9c2a	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_624	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#429_99aed0e6_3707_4241_bb2b_12b1df36e984	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_627	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#5511_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_630	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#5522_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_633	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#5588_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_636	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#5577_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_639	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#3420_712a6f06_71f2_48d0_919c_2b3cb8b7172d	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_642	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#3468_712a6f06_71f2_48d0_919c_2b3cb8b7172d	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_645	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#3432_712a6f06_71f2_48d0_919c_2b3cb8b7172d	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_648	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#3444_712a6f06_71f2_48d0_919c_2b3cb8b7172d	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_651	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#3456_712a6f06_71f2_48d0_919c_2b3cb8b7172d	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_654	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#363_99aed0e6_3707_4241_bb2b_12b1df36e984	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_657	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#913_99aed0e6_3707_4241_bb2b_12b1df36e984	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_660	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#1012_99aed0e6_3707_4241_bb2b_12b1df36e984	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_663	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#24200_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_666	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#24211_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_669	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#1452_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_672	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#7986_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_675	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#8030_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_678	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#12735_ce88e999_ba9e_41b4_8d8a_b63046b652da	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_68	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#7975_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_681	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#24123_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_684	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#24156_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_687	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#715_2985fd4a_87e8_4e76_ac83_2a5b74c14300	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_69	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K35-K38	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_690	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#891_99aed0e6_3707_4241_bb2b_12b1df36e984	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_693	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K38	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_696	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#14201_07368d94_d861_421b_b2a0_264c49b96108	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_699	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K38.0	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_702	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K38.1	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_705	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K38.2	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_708	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K38.3	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_711	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#5731_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_714	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#220_99aed0e6_3707_4241_bb2b_12b1df36e984	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_7143	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#5742_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_717	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#1067_99aed0e6_3707_4241_bb2b_12b1df36e984	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_720	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#11242_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_723	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#12342_07368d94_d861_421b_b2a0_264c49b96108	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_726	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#12353_07368d94_d861_421b_b2a0_264c49b96108	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_729	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#12364_07368d94_d861_421b_b2a0_264c49b96108	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_732	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#11286_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_735	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#11286_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_7367	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#12793_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_7370	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#12782_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_7373	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#12804_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_7376	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#12815_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_7379	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#4300_23072ef1_e644_4d10_8a97_a861f8253878	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_738	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K25	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_7385	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#2088_890e173e_8bc7_44a1_9345_a738531fdd8e	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_7391	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#2112_890e173e_8bc7_44a1_9345_a738531fdd8e	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_7394	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K26	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_7397	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K63.3	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_741	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K27	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_7411	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#12870_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_7414	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#12892_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_7417	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K28	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_7420	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#516_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_7423	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#492_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_7426	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#504_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_7429	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#1023_99aed0e6_3707_4241_bb2b_12b1df36e984	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_744	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#1980_2494a080_32f2_4041_86cd_e358ae853fc5	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_747	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#4327_bdfe97d6_6390_4397_97b5_a723238e5e25	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_75	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#8041_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_750	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#11297_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_753	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#8052_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_756	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#8000_b203ab4b_c346_4ae8_bf5c_021059193f8c	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_759	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#4008_712a6f06_71f2_48d0_919c_2b3cb8b7172d	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_762	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#4032_712a6f06_71f2_48d0_919c_2b3cb8b7172d	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_765	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#11308_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_768	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#K63.7	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_774	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#1509_eb5771c6_d894_4cbf_af6e_4648f7962d66	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_777	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#726_2985fd4a_87e8_4e76_ac83_2a5b74c14300	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_78	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#11253_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_780	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
http://who.int/icd#1078_99aed0e6_3707_4241_bb2b_12b1df36e984	http://who.int/icd#hasCourseScale	http://who.int/icd#PostcoordinationCourseScaleTerm_783	http://who.int/icd#7473_6649f4ab_e2bf_447e_94a9_797fc66c1078
